"id","title","year","genres","rating","votes","isaction","isadventure","iscomedy","iscrime","isdocumentary","isdrama","ishorror","ismystery","isromance","isthriller"
"tt1874416","Aquí y Allá: Here and There","2012","[Drama]","6.1","212","false","false","false","false","false","true","false","false","false","false"
"tt1878917","The Pledge","2011","[Drama, Family]","6.1","167","false","false","false","false","false","true","false","false","false","false"
"tt1964630","The Evil Inside","2011","[Horror]","3.6","378","false","false","false","false","false","false","true","false","false","false"
"tt8484012","Sword of Trust","2019","[Comedy, Drama]","6.3","2116","false","false","true","false","false","true","false","false","false","false"
"tt9178402","The Pale Door","2020","[Drama, Horror, Western]","4.7","1620","false","false","false","false","false","true","true","false","false","false"
"tt0947810","Green Zone","2010","[Action, Drama, Thriller]","6.8","128311","true","false","false","false","false","true","false","false","false","true"
"tt0024852","March of the Wooden Soldiers","1934","[Comedy, Family, Fantasy]","7.2","5925","false","false","true","false","false","false","false","false","false","false"
"tt0072868","Devil Woman","1973","[Action, Fantasy, Horror]","4.9","89","true","false","false","false","false","false","true","false","false","false"
"tt0080772","Galaxy Express 999","1979","[Action, Adventure, Animation]","7.4","1848","true","true","false","false","false","false","false","false","false","false"
"tt0084338","The Mission","1983","[Drama]","6.6","169","false","false","false","false","false","true","false","false","false","false"
"tt0099817","Dark Angel","1990","[Action, Crime, Horror]","6.1","10209","true","false","false","true","false","false","true","false","false","false"
"tt7043012","Velvet Buzzsaw","2019","[Comedy, Horror, Mystery]","5.7","52433","false","false","true","false","false","false","true","true","false","false"
"tt7313348","Them That Follow","2019","[Drama, Thriller]","5.3","2604","false","false","false","false","false","true","false","false","false","true"
"tt7343762","Good Boys","2019","[Adventure, Comedy]","6.7","57502","false","true","true","false","false","false","false","false","false","false"
"tt1488606","Triple Frontier","2019","[Action, Adventure, Crime]","6.4","103572","true","true","false","true","false","false","false","false","false","false"
"tt5855772","Sunset","2018","[Drama, Mystery]","6.4","3525","false","false","false","false","false","true","false","true","false","false"
"tt5969180","I Hate Kids","2019","[Adventure, Comedy]","5.8","1660","false","true","true","false","false","false","false","false","false","false"
"tt0333814","Local Angel","2002","[Documentary]","5.9","15","false","false","false","false","true","false","false","false","false","false"
"tt0137201","Rudolph the Red-Nosed Reindeer","1998","[Adventure, Animation, Family]","5.9","2451","false","true","false","false","false","false","false","false","false","false"
"tt1759660","Trouble in the Heights","2011","[Drama]","6.4","89","false","false","false","false","false","true","false","false","false","false"
"tt1859476","We Are Not Animals","2013","[Comedy, Drama]","5.1","537","false","false","true","false","false","true","false","false","false","false"
"tt1885325","Beyond the Darkness","2018","[Fantasy, Thriller]","4.2","195","false","false","false","false","false","false","false","false","false","true"
"tt1985949","The Angry Birds Movie","2016","[Action, Adventure, Animation]","6.3","78935","true","true","false","false","false","false","false","false","false","false"
"tt2257816","Midnight Stallion","2013","[Action, Drama, Family]","5.0","317","true","false","false","false","false","true","false","false","false","false"
"tt2412748","Saving Mes Aynak","2014","[Documentary]","9.1","1006","false","false","false","false","true","false","false","false","false","false"
"tt2420124","Wendy","2020","[Drama, Fantasy]","5.7","1612","false","false","false","false","false","true","false","false","false","false"
"tt5052448","Get Out","2017","[Horror, Mystery, Thriller]","7.7","478225","false","false","false","false","false","false","true","true","false","true"
"tt5215088","A.I. Rising","2018","[Drama, Romance, Sci-Fi]","5.4","7160","false","false","false","false","false","true","false","false","true","false"
"tt9815714","The Hard Way","2019","[Action]","4.8","2447","true","false","false","false","false","false","false","false","false","false"
"tt3633118","Guardians of Oz","2015","[Adventure, Animation, Fantasy]","4.5","216","false","true","false","false","false","false","false","false","false","false"
"tt3689590","Blood in the Water","2016","[Crime, Mystery, Thriller]","4.4","664","false","false","false","true","false","false","false","true","false","true"
"tt4116284","The Lego Batman Movie","2017","[Action, Animation, Comedy]","7.3","129107","true","false","true","false","false","false","false","false","false","false"
"tt0068646","The Godfather","1972","[Crime, Drama]","9.2","1585284","false","false","false","true","false","true","false","false","false","false"
"tt6494344","A Wizard's Tale","2018","[Adventure, Animation, Comedy]","4.7","611","false","true","true","false","false","false","false","false","false","false"
"tt7019942","Super Deluxe","2019","[Action, Comedy, Crime]","8.4","8638","true","false","true","true","false","false","false","false","false","false"
"tt7250056","Non-Fiction","2018","[Comedy, Drama, Romance]","6.5","4068","false","false","true","false","false","true","false","false","true","false"
"tt7297960","Shuttle Life","2017","[Drama]","6.5","239","false","false","false","false","false","true","false","false","false","false"
"tt7374952","El Chicano","2018","[Action, Crime, Drama]","5.3","1042","true","false","false","true","false","true","false","false","false","false"
"tt1337047","Angels in Exile","2016","[Documentary]","7.1","39","false","false","false","false","true","false","false","false","false","false"
"tt0312859","A Peck on the Cheek","2002","[Action, Drama, War]","8.4","7257","true","false","false","false","false","true","false","false","false","false"
"tt8949056","Yes, God, Yes","2019","[Comedy, Drama]","6.0","4183","false","false","true","false","false","true","false","false","false","false"
"tt11649614","Hitman: Agent Jun","2020","[Action, Comedy]","6.3","899","true","false","true","false","false","false","false","false","false","false"
"tt1757746","Extracted","2012","[Drama, Sci-Fi]","6.5","11390","false","false","false","false","false","true","false","false","false","false"
"tt1823231","The Inflicted","2012","[Horror, Thriller]","3.6","152","false","false","false","false","false","false","true","false","false","true"
"tt6472976","Five Feet Apart","2019","[Drama, Romance]","7.2","39918","false","false","false","false","false","true","false","false","true","false"
"tt8084572","Deadly Patient","2018","[Thriller]","5.1","166","false","false","false","false","false","false","false","false","false","true"
"tt5070062","I'll Find You","2019","[Drama, Music, Romance]","6.9","57","false","false","false","false","false","true","false","false","true","false"
"tt0040369","Fort Apache","1948","[Action, Adventure, Western]","7.5","16186","true","true","false","false","false","false","false","false","false","false"
"tt2066051","Rocketman","2019","[Biography, Drama, Music]","7.3","127444","false","false","false","false","false","true","false","false","false","false"
"tt2246526","Born to Fly: Elizabeth Streb vs. Gravity","2014","[Action, Biography, Documentary]","6.7","63","true","false","false","false","true","false","false","false","false","false"
"tt4028134","Lake Fear","2014","[Comedy, Horror]","4.3","1833","false","false","true","false","false","false","true","false","false","false"
"tt4363990","The Shadow Man","2017","[Drama, Horror, Thriller]","3.3","320","false","false","false","false","false","true","true","false","false","true"
"tt7634968","What Men Want","2019","[Comedy, Fantasy, Romance]","5.3","21108","false","false","true","false","false","false","false","false","true","false"
"tt7705110","The Dreaming Man","2017","[Comedy, Family, Romance]","8.0","15","false","false","true","false","false","false","false","false","true","false"
"tt2766104","Ploey","2018","[Adventure, Animation, Family]","5.4","863","false","true","false","false","false","false","false","false","false","false"
"tt2926810","ABCs of Death 2","2014","[Comedy, Horror]","5.4","7867","false","false","true","false","false","false","true","false","false","false"
"tt0253474","The Pianist","2002","[Biography, Drama, Music]","8.5","714107","false","false","false","false","false","true","false","false","false","false"
"tt0068389","The Rolling Stones: Cocksucker Blues","1972","[Documentary, Music]","6.4","758","false","false","false","false","true","false","false","false","false","false"
"tt0089670","National Lampoon's European Vacation","1985","[Adventure, Comedy]","6.2","57206","false","true","true","false","false","false","false","false","false","false"
"tt9352926","The Sound of Silence","2019","[Drama]","5.6","961","false","false","false","false","false","true","false","false","false","false"
"tt2106476","The Hunt","2012","[Drama]","8.3","272773","false","false","false","false","false","true","false","false","false","false"
"tt2182211","Tomorrow Comes Today","2013","[Comedy, Drama]","5.6","24","false","false","true","false","false","true","false","false","false","false"
"tt2262275","The One Who Loves You","2013","[Comedy, Drama, Music]","7.7","57","false","false","true","false","false","true","false","false","false","false"
"tt2316817","Dirty Weekend","2013","[Comedy]","5.8","108","false","false","true","false","false","false","false","false","false","false"
"tt0171319","Femalien 2","1998","[Sci-Fi]","3.5","534","false","false","false","false","false","false","false","false","false","false"
"tt0188509","Inside Club Wild Side","1998","[Drama]","4.8","189","false","false","false","false","false","true","false","false","false","false"
"tt3692082","Little Horror Movie","2018","[Horror]","5.7","2726","false","false","false","false","false","false","true","false","false","false"
"tt1355546","Ayan","2009","[Action]","7.4","7895","true","false","false","false","false","false","false","false","false","false"
"tt1385543","Dark House","2014","[Horror, Thriller]","4.8","2395","false","false","false","false","false","false","true","false","false","true"
"tt1517451","A Star Is Born","2018","[Drama, Music, Romance]","7.7","323374","false","false","false","false","false","true","false","false","true","false"
"tt7967412","Eye for an Eye","2019","[Drama, Thriller]","6.6","5108","false","false","false","false","false","true","false","false","false","true"
"tt8488126","The Inventor: Out for Blood in Silicon Valley","2019","[Documentary]","7.1","7819","false","false","false","false","true","false","false","false","false","false"
"tt1308754","Forbidden Attraction","2010","[Thriller]","4.1","386","false","false","false","false","false","false","false","false","false","true"
"tt5321214","The Legend of Jack Logan","2016","[Horror]","3.1","27","false","false","false","false","false","false","true","false","false","false"
"tt5848416","Walk. Ride. Rodeo.","2019","[Biography, Drama]","6.4","1800","false","false","false","false","false","true","false","false","false","false"
"tt5936578","Saints Rest","2018","[Drama, Music, Musical]","6.1","99","false","false","false","false","false","true","false","false","false","false"
"tt5164214","Ocean's 8","2018","[Action, Comedy, Crime]","6.8","179829","true","false","true","true","false","false","false","false","false","false"
"tt0362209","Lost in New Mexico: The Strange Tale of Susan Hero","2007","[Drama, Romance, Sci-Fi]","6.2","20","false","false","false","false","false","true","false","false","true","false"
"tt0407887","The Departed","2006","[Crime, Drama, Thriller]","8.5","1168096","false","false","false","true","false","true","false","false","false","true"
"tt9010738","Miss Fisher & the Crypt of Tears","2020","[Adventure, Drama, Mystery]","6.1","2458","false","true","false","false","false","true","false","true","false","false"
"tt0109836","Mary Shelley's Frankenstein","1994","[Drama, Horror, Romance]","6.4","50758","false","false","false","false","false","true","true","false","true","false"
"tt0237199","Echos of Enlightenment","2001","[Drama, Mystery, Sci-Fi]","6.2","84","false","false","false","false","false","true","false","true","false","false"
"tt0247568","Nazi Concentration and Prison Camps","1945","[Documentary, History]","8.3","1162","false","false","false","false","true","false","false","false","false","false"
"tt2088950","The Show","2017","[Drama, Thriller]","5.6","4248","false","false","false","false","false","true","false","false","false","true"
"tt2091288","Black Web","2012","[Drama, Sci-Fi, Thriller]","4.4","175","false","false","false","false","false","true","false","false","false","true"
"tt2139881","Long Shot","2019","[Comedy, Romance]","6.8","90181","false","false","true","false","false","false","false","false","true","false"
"tt1047449","Camp Hell","2010","[Drama, Horror]","3.5","2077","false","false","false","false","false","true","true","false","false","false"
"tt3882082","The Boy","2016","[Horror, Mystery, Thriller]","6.0","78437","false","false","false","false","false","false","true","true","false","true"
"tt0008305","Les Misérables","1917","[Drama]","6.4","18","false","false","false","false","false","true","false","false","false","false"
"tt6823368","Glass","2019","[Drama, Sci-Fi, Thriller]","6.7","200645","false","false","false","false","false","true","false","false","false","true"
"tt7297956","Dark is the Night","2017","[Drama]","6.2","37","false","false","false","false","false","true","false","false","false","false"
"tt7698468","A Call to Spy","2019","[Biography, Drama, Thriller]","5.9","556","false","false","false","false","false","true","false","false","false","true"
"tt1621444","Bill Cunningham: New York","2010","[Biography, Documentary, History]","7.9","5139","false","false","false","false","true","false","false","false","false","false"
"tt5971892","Unwavering Faith","2017","[Drama]","6.3","18","false","false","false","false","false","true","false","false","false","false"
"tt2713778","Cathedrals of Culture","2014","[Documentary]","6.9","223","false","false","false","false","true","false","false","false","false","false"
"tt2822742","3 Hearts","2014","[Drama, Romance]","5.9","2238","false","false","false","false","false","true","false","false","true","false"
"tt2908090","ZK: Elephant's Graveyard","2015","[Horror]","2.8","420","false","false","false","false","false","false","true","false","false","false"
"tt3148502","Spectacle","2015","[Comedy, Drama, Romance]","7.3","22862","false","false","true","false","false","true","false","false","true","false"
"tt3433632","SK1","2014","[Crime, Drama]","6.6","2072","false","false","false","true","false","true","false","false","false","false"
"tt2102497","The Fix","2017","[Drama, Family]","5.9","47","false","false","false","false","false","true","false","false","false","false"
"tt2106675","ThanksKilling 3","2012","[Comedy, Horror, Sci-Fi]","3.0","825","false","false","true","false","false","false","true","false","false","false"
"tt2235695","Rebecca","2020","[Drama, Mystery, Romance]","6.0","5202","false","false","false","false","false","true","false","true","true","false"
"tt2378145","Nun","2017","[Horror, Mystery, Thriller]","2.6","448","false","false","false","false","false","false","true","true","false","true"
"tt0056665","Crazy Desire","1962","[Comedy, Drama, Romance]","6.8","366","false","false","true","false","false","true","false","false","true","false"
"tt0061589","Bob Dylan: Dont Look Back","1967","[Documentary, Music]","8.0","8306","false","false","false","false","true","false","false","false","false","false"
"tt0061988","Mondo Hollywood: Hollywood Laid Bare!","1967","[Documentary]","6.0","154","false","false","false","false","true","false","false","false","false","false"
"tt0067803","Summer of '42","1971","[Drama, Romance]","7.2","7113","false","false","false","false","false","true","false","false","true","false"
"tt1670916","The Box Cutter","2013","[Drama, Mystery]","6.0","57","false","false","false","false","false","true","false","true","false","false"
"tt1699720","!Women Art Revolution","2010","[Documentary]","6.7","213","false","false","false","false","true","false","false","false","false","false"
"tt1733522","Karla's Arrival","2011","[Documentary, Drama]","6.4","18","false","false","false","false","true","true","false","false","false","false"
"tt1772271","3, 2, 1... Frankie Go Boom","2012","[Comedy]","5.9","4717","false","false","true","false","false","false","false","false","false","false"
"tt3549566","American Poltergeist 3","2015","[Horror]","3.1","243","false","false","false","false","false","false","true","false","false","false"
"tt10055770","Vellai Pookal","2019","[Crime, Drama, Thriller]","7.2","1328","false","false","false","true","false","true","false","false","false","true"
"tt10255374","Evil Intent","2019","[Thriller]","4.2","138","false","false","false","false","false","false","false","false","false","true"
"tt6428150","High Strung Free Dance","2018","[Music, Romance]","6.7","1148","false","false","false","false","false","false","false","false","true","false"
"tt6857112","Us","2019","[Horror, Mystery, Thriller]","6.9","214786","false","false","false","false","false","false","true","true","false","true"
"tt0486576","Fantastic 4: Rise of the Silver Surfer","2007","[Action, Adventure, Fantasy]","5.6","248657","true","true","false","false","false","false","false","false","false","false"
"tt1436562","Rio","2011","[Adventure, Animation, Comedy]","6.9","203590","false","true","true","false","false","false","false","false","false","false"
"tt8006926","The Russian Five","2018","[Documentary, Sport]","8.2","844","false","false","false","false","true","false","false","false","false","false"
"tt5270948","Chappaquiddick","2017","[Drama, History, Thriller]","6.4","11669","false","false","false","false","false","true","false","false","false","true"
"tt5814534","Spies in Disguise","2019","[Action, Adventure, Animation]","6.8","30967","true","true","false","false","false","false","false","false","false","false"
"tt4633694","Spider-Man: Into the Spider-Verse","2018","[Action, Adventure, Animation]","8.4","345270","true","true","false","false","false","false","false","false","false","false"
"tt0439547","Two Sons of Francisco","2005","[Biography, Drama]","6.8","4840","false","false","false","false","false","true","false","false","false","false"
"tt8752474","Justice League vs the Fatal Five","2019","[Action, Animation, Fantasy]","6.5","6840","true","false","false","false","false","false","false","false","false","false"
"tt1950186","Ford v Ferrari","2019","[Action, Biography, Drama]","8.1","266797","true","false","false","false","false","true","false","false","false","false"
"tt1964618","Greencard Warriors","2013","[Action, Drama, Romance]","5.3","156","true","false","false","false","false","true","false","false","true","false"
"tt6514010","Long Live Brij Mohan","2017","[Comedy, Crime, Drama]","6.8","2488","false","false","true","true","false","true","false","false","false","false"
"tt0783681","Paper Dolls","2006","[Documentary]","7.4","165","false","false","false","false","true","false","false","false","false","false"
"tt6063090","Light of My Life","2019","[Drama, Sci-Fi, Thriller]","6.6","9722","false","false","false","false","false","true","false","false","false","true"
"tt6067752","Lucifer","2019","[Action, Crime, Drama]","7.5","6778","true","false","false","true","false","true","false","false","false","false"
"tt0052572","The World of Apu","1959","[Drama]","8.5","11595","false","false","false","false","false","true","false","false","false","false"
"tt0061655","The Fearless Vampire Killers","1967","[Comedy, Horror]","7.2","29146","false","false","true","false","false","false","true","false","false","false"
"tt0063803","Who's That Knocking at My Door","1967","[Drama, Romance]","6.6","8195","false","false","false","false","false","true","false","false","true","false"
"tt0083866","E.T. the Extra-Terrestrial","1982","[Family, Sci-Fi]","7.8","365483","false","false","false","false","false","false","false","false","false","false"
"tt9558612","PM Narendra Modi","2019","[Biography, Drama]","3.1","5221","false","false","false","false","false","true","false","false","false","false"
"tt2245990","Genghis: The Legend of the Ten","2012","[Action, History]","5.8","354","true","false","false","false","false","false","false","false","false","false"
"tt2505818","An Evergreen Christmas","2014","[Family, Music, Romance]","5.8","349","false","false","false","false","false","false","false","false","true","false"
"tt4115932","Hollywood Adventures","2015","[Action, Adventure, Comedy]","5.0","554","true","true","true","false","false","false","false","false","false","false"
"tt7339248","The Art of Self-Defense","2019","[Action, Comedy, Crime]","6.7","26027","true","false","true","true","false","false","false","false","false","false"
"tt7594568","Your Mother Should Know","2018","[Comedy, Drama, Family]","6.0","402","false","false","true","false","false","true","false","false","false","false"
"tt1641401","Louder Than Words","2013","[Drama, Family]","6.0","1055","false","false","false","false","false","true","false","false","false","false"
"tt2833580","The Girl","2016","[Sci-Fi, Thriller]","3.2","195","false","false","false","false","false","false","false","false","false","true"
"tt3090882","You Belong to Me: Sex, Race and Murder in the South","2014","[Crime, Documentary, Drama]","6.7","144","false","false","false","true","true","true","false","false","false","false"
"tt3132422","Sex School","2015","[Comedy]","3.2","529","false","false","true","false","false","false","false","false","false","false"
"tt3157640","Bunker: Project 12","2016","[Action, Adventure, Sci-Fi]","3.4","334","true","true","false","false","false","false","false","false","false","false"
"tt0393449","Malfunkshun: The Andrew Wood Story","2005","[Documentary, Music]","8.3","119","false","false","false","false","true","false","false","false","false","false"
"tt0413015","Mrs. Henderson Presents","2005","[Comedy, Drama, Music]","7.0","15019","false","false","true","false","false","true","false","false","false","false"
"tt0102091","And the Wind Returneth","1992","[Biography, Drama]","6.1","29","false","false","false","false","false","true","false","false","false","false"
"tt0113253","Halloween: The Curse of Michael Myers","1995","[Horror, Thriller]","4.9","30709","false","false","false","false","false","false","true","false","false","true"
"tt0150992","I Have Given My Heart Away, Darling","1999","[Drama, Musical, Romance]","7.5","16726","false","false","false","false","false","true","false","false","true","false"
"tt8948790","Jersey","2019","[Drama, Sport]","8.5","7172","false","false","false","false","false","true","false","false","false","false"
"tt1143155","Treeless Mountain","2008","[Drama]","7.0","1667","false","false","false","false","false","true","false","false","false","false"
"tt1810833","My SO Has Got Depression","2011","[Drama]","6.8","459","false","false","false","false","false","true","false","false","false","false"
"tt1856101","Blade Runner 2049","2017","[Action, Drama, Mystery]","8.0","447581","true","false","false","false","false","true","false","true","false","false"
"tt10017680","P Storm","2019","[Action, Crime]","5.9","499","true","false","false","true","false","false","false","false","false","false"
"tt6344664","Code Geass: Lelouch of the Re;Surrection","2019","[Action, Adventure, Animation]","7.4","1290","true","true","false","false","false","false","false","false","false","false"
"tt6424188","Betsy","2018","[Horror]","3.3","138","false","false","false","false","false","false","true","false","false","false"
"tt0451279","Wonder Woman","2017","[Action, Adventure, Fantasy]","7.4","540155","true","true","false","false","false","false","false","false","false","false"
"tt0455981","Language of the Enemy","2008","[Drama]","6.0","190","false","false","false","false","false","true","false","false","false","false"
"tt8366502","Corporate Animals","2019","[Comedy, Horror]","4.3","2294","false","false","true","false","false","false","true","false","false","false"
"tt8526872","Dolemite Is My Name","2019","[Biography, Comedy, Drama]","7.3","50184","false","false","true","false","false","true","false","false","false","false"
"tt4995776","The Red Sea Diving Resort","2019","[Drama, History, Thriller]","6.6","22145","false","false","false","false","false","true","false","false","false","true"
"tt0060935","Sands of Beersheba","1964","[Drama]","4.4","9","false","false","false","false","false","true","false","false","false","false"
"tt0069994","Don't Look in the Basement","1973","[Horror, Thriller]","5.1","2839","false","false","false","false","false","false","true","false","false","true"
"tt0072263","Ten Little Indians","1974","[Mystery, Thriller]","5.7","2734","false","false","false","false","false","false","false","true","false","true"
"tt0080684","Star Wars: Episode V - The Empire Strikes Back","1980","[Action, Adventure, Fantasy]","8.7","1139605","true","true","false","false","false","false","false","false","false","false"
"tt2125480","Dancing in Jaffa","2013","[Documentary, Drama, Family]","6.7","266","false","false","false","false","true","true","false","false","false","false"
"tt2335921","Secret History of Hacking","2001","[Documentary]","7.7","73","false","false","false","false","true","false","false","false","false","false"
"tt1242516","Sword of War","2009","[Drama, History, War]","4.4","1233","false","false","false","false","false","true","false","false","false","false"
"tt6988116","Kalank","2019","[Drama, Romance]","3.5","11499","false","false","false","false","false","true","false","false","true","false"
"tt7242142","Blindspotting","2018","[Comedy, Crime, Drama]","7.4","26300","false","false","true","true","false","true","false","false","false","false"
"tt1402488","Happy Feet Two","2011","[Adventure, Animation, Comedy]","5.9","41103","false","true","true","false","false","false","false","false","false","false"
"tt2935516","Money","2017","[Thriller]","6.6","269","false","false","false","false","false","false","false","false","false","true"
"tt2972982","Exile","2014","[Drama, Horror, Sci-Fi]","4.2","225","false","false","false","false","false","true","true","false","false","false"
"tt3080844","Almost Holy","2015","[Biography, Documentary, Drama]","7.6","449","false","false","false","false","true","true","false","false","false","false"
"tt0102926","The Silence of the Lambs","1991","[Crime, Drama, Thriller]","8.6","1245277","false","false","false","true","false","true","false","false","false","true"
"tt0110912","Pulp Fiction","1994","[Crime, Drama]","8.9","1793495","false","false","false","true","false","true","false","false","false","false"
"tt0138704","Pi","1998","[Drama, Horror, Mystery]","7.4","168334","false","false","false","false","false","true","true","true","false","false"
"tt0140307","Afraid to Die","1960","[Action, Crime]","6.5","466","true","false","false","true","false","false","false","false","false","false"
"tt0224551","Heroes Blood","1992","[Action]","5.2","12","true","false","false","false","false","false","false","false","false","false"
"tt8784956","Ava","2020","[Action, Crime, Drama]","5.3","15215","true","false","false","true","false","true","false","false","false","false"
"tt8816178","Blush","2019","[Drama]","4.6","233","false","false","false","false","false","true","false","false","false","false"
"tt1907761","Stanley Ka Dabba","2011","[Comedy, Drama, Family]","7.8","6102","false","false","true","false","false","true","false","false","false","false"
"tt1991180","Southbound Heist","2011","[Comedy]","3.0","113","false","false","true","false","false","false","false","false","false","false"
"tt4575576","Christopher Robin","2018","[Comedy, Drama, Family]","7.3","66968","false","false","true","false","false","true","false","false","false","false"
"tt9626278","Fourteen","2019","[Drama]","6.9","332","false","false","false","false","false","true","false","false","false","false"
"tt9736976","Killer in Suburbia","2020","[Thriller]","4.8","108","false","false","false","false","false","false","false","false","false","true"
"tt9850064","Children of the Sea","2019","[Adventure, Animation, Drama]","6.5","1393","false","true","false","false","false","true","false","false","false","false"
"tt9850370","#Anne Frank Parallel Stories","2019","[Documentary, Drama, History]","6.4","903","false","false","false","false","true","true","false","false","false","false"
"tt2146590","Hollywood Nightmare","2012","[Horror]","5.1","45","false","false","false","false","false","false","true","false","false","false"
"tt2231505","7 Sea Pirates","2012","[Adventure, Animation, Family]","6.1","142","false","true","false","false","false","false","false","false","false","false"
"tt2250234","SAGA: Curse of the Shadow","2013","[Action, Adventure, Fantasy]","4.9","3284","true","true","false","false","false","false","false","false","false","false"
"tt2505294","Ask Me Anything","2014","[Drama]","6.0","11429","false","false","false","false","false","true","false","false","false","false"
"tt3569356","Not Cool","2014","[Comedy, Drama, Romance]","4.1","5455","false","false","true","false","false","true","false","false","true","false"
"tt1300854","Iron Man 3","2013","[Action, Adventure, Sci-Fi]","7.2","744071","true","true","false","false","false","false","false","false","false","false"
"tt3068192","Grace: The Possession","2014","[Horror, Thriller]","4.8","2288","false","false","false","false","false","false","true","false","false","true"
"tt0285624","Vendetta: No Conscience, No Mercy","2004","[Action, Crime, Drama]","4.8","251","true","false","false","true","false","true","false","false","false","false"
"tt2081194","Hansel & Gretel Get Baked","2013","[Comedy, Horror]","4.3","3417","false","false","true","false","false","false","true","false","false","false"
"tt2093255","Dark Medicine","2013","[Horror, Sci-Fi]","2.8","137","false","false","false","false","false","false","true","false","false","false"
"tt2130182","The Next Deathwish: A Daughter's Revenge","2013","[Thriller]","4.7","18","false","false","false","false","false","false","false","false","false","true"
"tt2396566","20 Feet from Stardom","2013","[Biography, Documentary, Music]","7.4","12216","false","false","false","false","true","false","false","false","false","false"
"tt0145681","The Bone Collector","1999","[Crime, Drama, Mystery]","6.7","152389","false","false","false","true","false","true","false","true","false","false"
"tt8745960","Daniel Isn't Real","2019","[Fantasy, Horror, Mystery]","6.0","5328","false","false","false","false","false","false","true","true","false","false"
"tt9024292","InstaPsycho","2020","[Thriller]","4.5","217","false","false","false","false","false","false","false","false","false","true"
"tt9143084","The Great American Lie","2020","[Documentary]","4.8","56","false","false","false","false","true","false","false","false","false","false"
"tt1686821","Vampire Academy","2014","[Action, Comedy, Drama]","5.5","51330","true","false","true","false","false","true","false","false","false","false"
"tt1728981","Memories of a Lost Love","2011","[Drama, Romance, Thriller]","6.7","63","false","false","false","false","false","true","false","false","true","true"
"tt1918734","2067","2020","[Sci-Fi]","4.8","2277","false","false","false","false","false","false","false","false","false","false"
"tt3748528","Rogue One: A Star Wars Story","2016","[Action, Adventure, Sci-Fi]","7.8","542618","true","true","false","false","false","false","false","false","false","false"
"tt3829920","Only the Brave","2017","[Action, Biography, Drama]","7.6","55920","true","false","false","false","false","true","false","false","false","false"
"tt4085084","Disorder","2015","[Drama, Thriller]","6.2","5656","false","false","false","false","false","true","false","false","false","true"
"tt4209174","Chimera Strain","2018","[Drama, Sci-Fi, Thriller]","4.7","1144","false","false","false","false","false","true","false","false","false","true"
"tt1009012","The Anna Nicole Smith Story","2007","[Biography, Drama]","4.4","533","false","false","false","false","false","true","false","false","false","false"
"tt6189022","Angel Has Fallen","2019","[Action, Thriller]","6.4","74723","true","false","false","false","false","false","false","false","false","true"
"tt6865690","The Professor","2018","[Comedy, Drama]","6.7","21906","false","false","true","false","false","true","false","false","false","false"
"tt1327773","Lee Daniels' The Butler","2013","[Biography, Drama]","7.2","107251","false","false","false","false","false","true","false","false","false","false"
"tt1356392","Knockdown","2011","[Drama, Mystery, Thriller]","4.1","230","false","false","false","false","false","true","false","true","false","true"
"tt1489887","Booksmart","2019","[Comedy]","7.2","87391","false","false","true","false","false","false","false","false","false","false"
"tt1526932","Cowboys: Gang Life 4 Ever","2008","[Action]","7.3","6","true","false","false","false","false","false","false","false","false","false"
"tt1568346","The Girl with the Dragon Tattoo","2011","[Crime, Drama, Mystery]","7.8","414493","false","false","false","true","false","true","false","true","false","false"
"tt8515442","iBOT","2018","[Action, Sci-Fi, Thriller]","7.6","14","true","false","false","false","false","false","false","false","false","true"
"tt1270798","X-Men: First Class","2011","[Action, Adventure, Sci-Fi]","7.7","639386","true","true","false","false","false","false","false","false","false","false"
"tt2731398","Fifi Howls from Happiness","2013","[Documentary]","7.7","399","false","false","false","false","true","false","false","false","false","false"
"tt1086064","Bill & Ted Face the Music","2020","[Adventure, Comedy, Music]","6.2","21313","false","true","true","false","false","false","false","false","false","false"
"tt0409011","Lovewrecked","2005","[Adventure, Comedy, Romance]","4.8","13968","false","true","true","false","false","false","false","false","true","false"
"tt2118707","Pretty Perfect","2014","[Drama, Romance, Thriller]","6.7","14","false","false","false","false","false","true","false","false","true","true"
"tt2443822","The Boy","2015","[Drama, Horror, Thriller]","5.5","4551","false","false","false","false","false","true","true","false","false","true"
"tt2481498","Extremely Wicked, Shockingly Evil and Vile","2019","[Biography, Crime, Drama]","6.6","74700","false","false","false","true","false","true","false","false","false","false"
"tt0032093","Block Party","1938","[Drama]","6.1","33","false","false","false","false","false","true","false","false","false","false"
"tt0041866","She Wore a Yellow Ribbon","1949","[Western]","7.3","15619","false","false","false","false","false","false","false","false","false","false"
"tt0054271","Holiday in Spain","1960","[Adventure, Crime, Mystery]","5.6","287","false","true","false","true","false","false","false","true","false","false"
"tt0138510","Idle Hands","1999","[Comedy, Fantasy, Horror]","6.2","39270","false","false","true","false","false","false","true","false","false","false"
"tt1709652","Dragon Age: Dawn of the Seeker","2012","[Action, Adventure, Animation]","5.8","2790","true","true","false","false","false","false","false","false","false","false"
"tt1800240","Phobia","2013","[Horror, Mystery, Thriller]","3.4","179","false","false","false","false","false","false","true","true","false","true"
"tt1850418","To Write Love on Her Arms","2012","[Biography, Drama, Fantasy]","6.6","2814","false","false","false","false","false","true","false","false","false","false"
